id,vil_code,vil_name,com_code,dis_code,pro_code,xcoor,ycoor,lattitude,longtitute,created_at,updated_at,deleted_at
11379,17100901,Voat Pou Banteay Chey,171009,1710,17,375862,1471721,13.3102,103.854,"","",""
11380,17100902,Phnum Kraom,171009,1710,17,372915,1469117,13.2865,103.827,"","",""
11381,17100903,Pralay,171009,1710,17,376510,1472387,13.3162,103.86,"","",""
11382,17100904,Kakranh,171009,1710,17,375550,1473225,13.3237,103.851,"","",""
11383,17100905,Krasang Roleung,171009,1710,17,374637,1472809,13.3199,103.843,"","",""
11384,17100906,Spean Chreav,171009,1710,17,375765,1472901,13.3208,103.853,"","",""
11385,17100907,Aranh,171009,1710,17,375576,1470726,13.3011,103.851,"","",""
11386,17100908,Triek,171009,1710,17,374655,1473092,13.3225,103.843,"","",""
11387,17101001,Kaksekam,171010,1710,17,373053,1479132,13.377,103.828,"","",""
11388,17101002,Thnal,171010,1710,17,372314,1479508,13.3804,103.821,"","",""
11389,17101003,Roka Thum,171010,1710,17,372325,1478874,13.3747,103.821,"","",""
11390,17101004,Prey Thum,171010,1710,17,372190,1478445,13.3708,103.82,"","",""
11391,17101005,Srangae,171010,1710,17,371692,1477524,13.3624,103.815,"","",""
11392,17101006,Chanlaong,171010,1710,17,371379,1478313,13.3696,103.812,"","",""
11393,17101007,Ta Chak,171010,1710,17,370434,1476087,13.3494,103.804,"","",""
11394,17101101,Kouk Chan,171011,1710,17,383471,1479908,13.3845,103.924,"","",""
11395,17101102,Thnal Bak,171011,1710,17,384488,1481065,13.395,103.933,"","",""
11396,17101103,Tnaot,171011,1710,17,388355,1479621,13.3821,103.969,"","",""
11397,17101104,Trapeang Run,171011,1710,17,386771,1479783,13.3835,103.954,"","",""
11398,17101105,Ta Pang,171011,1710,17,386461,1482483,13.4079,103.951,"","",""
11399,17101106,Prey Kuy,171011,1710,17,382980,1477988,13.3671,103.919,"","",""
11400,17101107,Bangkaong,171011,1710,17,389551,1482247,13.4059,103.98,"","",""
11401,17101108,Kiri Meanon,171011,1710,17,385593,1484174,13.4231,103.943,"","",""
11402,17101109,Bos Thum,171011,1710,17,383999,1481759,13.4012,103.929,"","",""
11403,17101110,Trach Chrum,171011,1710,17,384252,1483075,13.4131,103.931,"","",""
11404,17101201,Ta Ros,171012,1710,17,369096,1479342,13.3788,103.791,"","",""
11405,17101202,Roka,171012,1710,17,368893,1478925,13.375,103.789,"","",""
11406,17101203,Prey Pou,171012,1710,17,369069,1477462,13.3618,103.791,"","",""
11407,17101204,Totea,171012,1710,17,368918,1477653,13.3635,103.79,"","",""
11408,17101205,Krasang,171012,1710,17,368963,1477443,13.3616,103.79,"","",""
11409,17101206,Popis,171012,1710,17,368430,1477912,13.3658,103.785,"","",""
11410,17101207,Trapeang Veaeng,171012,1710,17,368658,1478021,13.3668,103.787,"","",""
11411,17101208,Kouk Doung,171012,1710,17,368204,1478024,13.3668,103.783,"","",""
11412,17101209,Boeng,171012,1710,17,367576,1478162,13.368,103.777,"","",""
11413,17101210,Prama,171012,1710,17,367119,1478361,13.3698,103.773,"","",""
11414,17101211,Khnar,171012,1710,17,366551,1478600,13.3719,103.768,"","",""
11415,17101212,Prey Krouch,171012,1710,17,365882,1478618,13.3692,103.765,"","",""
11416,17101301,Kouk Doung,171013,1710,17,372259,1481304,13.3966,103.82,"","",""
11417,17101302,Sandan,171013,1710,17,370241,1481192,13.3955,103.802,"","",""
11418,17101303,Chrey,171013,1710,17,368778,1483360,13.4151,103.788,"","",""
11419,17101304,Prayut,171013,1710,17,369800,1480589,13.3901,103.798,"","",""
11420,17101305,Banteay Chheu,171013,1710,17,370479,1484269,13.4234,103.804,"","",""
11421,17101306,Tuek Vil,171013,1710,17,369989,1480901,13.3929,103.799,"","",""
11422,17101307,Prei Chas,171013,1710,17,371339,1481539,13.3987,103.812,"","",""
11423,17101308,Tuek Thla,171013,1710,17,368557,1481036,13.3941,103.786,"","",""
11424,17101309,Prei Thmei,171013,1710,17,369270,1481736,13.4004,103.793,"","",""
11425,17101310,Chey,171013,1710,17,368244,1482180,13.4031,103.786,"","",""
11426,17110101,Choam,171101,1711,17,404578,1477254,13.3612,104.119,"","",""
11427,17110102,Kouk Toeng,171101,1711,17,405584,1476405,13.3536,104.128,"","",""
11428,17110103,Srae Prei,171101,1711,17,403214,1475083,13.3416,104.106,"","",""
11429,17110104,Trapeang Tuk,171101,1711,17,405410,1473827,13.3303,104.127,"","",""
11430,17110105,Chub,171101,1711,17,403430,1476376,13.3533,104.108,"","",""
11431,17110106,Ta Taok Cheung,171101,1711,17,404869,1474165,13.3333,104.122,"","",""
11432,17110107,Kansaeng Kraom,171101,1711,17,402900,1471900,13.3128,104.103,"","",""
11433,17110108,Kansaeng Leu,171101,1711,17,402860,1472567,13.3188,104.103,"","",""
11434,17110109,Ta Taok Lech,171101,1711,17,402879,1475665,13.3468,104.103,"","",""
11514,17110807,Popel Kandal,171108,1711,17,411024,1479175,13.3788,104.178,"","",""
11436,17110111,Sanlaong,171101,1711,17,401000,1476400,13.3534,104.086,"","",""
11437,17110112,Svay Sa,171101,1711,17,399045,1473365,13.3259,104.068,"","",""
11438,17110113,Doun Diev,171101,1711,17,400413,1475465,13.3449,104.08,"","",""
11439,17110114,Thnal,171101,1711,17,401700,1477000,13.3588,104.092,"","",""
11440,17110115,Baek Kamphleung,171101,1711,17,400900,1473100,13.3236,104.085,"","",""
11441,17110116,Kouk Chen,171101,1711,17,401270,1474358,13.3349,104.088,"","",""
11442,17110117,Chan Sar Cheung,171101,1711,17,401104,1478200,13.3697,104.087,"","",""
11443,17110118,Chan Sar Tboung,171101,1711,17,401230,1477369,13.3622,104.088,"","",""
11444,17110119,Chbar Leu,171101,1711,17,403139,1476295,13.3525,104.106,"","",""
11445,17110201,Doun Hong,171102,1711,17,404168,1464739,13.2481,104.115,"","",""
11446,17110202,Dam Daek Leu,171102,1711,17,405619,1464448,13.2455,104.129,"","",""
11447,17110203,Trabaek,171102,1711,17,406109,1467260,13.2709,104.133,"","",""
11448,17110204,Preah Trapeang,171102,1711,17,406765,1463925,13.2408,104.139,"","",""
11449,17110205,Ou Roluh,171102,1711,17,405963,1466454,13.2636,104.132,"","",""
11450,17110206,Kouk Roluos,171102,1711,17,402676,1465407,13.2541,104.102,"","",""
11451,17110207,Krasar Tum,171102,1711,17,403737,1466402,13.2631,104.111,"","",""
11452,17110208,Kouk Mon,171102,1711,17,405395,1463133,13.2336,104.127,"","",""
11453,17110209,Dam Daek Thmei,171102,1711,17,406447,1463481,13.2368,104.136,"","",""
11454,17110210,Banteay Srei,171102,1711,17,405067,1464953,13.25,104.124,"","",""
11455,17110211,Srae Thnong,171102,1711,17,405691,1465310,13.2533,104.129,"","",""
11456,17110212,Dam Daek Phsar,171102,1711,17,405118,1464051,13.2419,104.124,"","",""
11457,17110213,Bos,171102,1711,17,406790,1463093,13.2333,104.14,"","",""
11458,17110301,Thnal Dach Khang Lech,171103,1711,17,406800,1456800,13.1764,104.14,"","",""
11459,17110302,Trav Kiet,171103,1711,17,406829,1459053,13.1967,104.14,"","",""
11460,17110303,Kouk Ruessei Tboung,171103,1711,17,406964,1459608,13.2018,104.141,"","",""
11461,17110304,Kouk Ruessei Cheung,171103,1711,17,406800,1461800,13.2216,104.14,"","",""
11462,17110305,Run Khang Tboung,171103,1711,17,405529,1460104,13.2062,104.128,"","",""
11463,17110306,Run Khang Cheung,171103,1711,17,405490,1460878,13.2132,104.128,"","",""
11464,17110307,Srama Thum,171103,1711,17,405180,1459308,13.199,104.125,"","",""
11465,17110308,Veal,171103,1711,17,402806,1461779,13.2213,104.103,"","",""
11466,17110309,Bantoat Baoh,171103,1711,17,401494,1462451,13.2273,104.091,"","",""
11467,17110310,Santey,171103,1711,17,400855,1463169,13.2338,104.085,"","",""
11468,17110311,Thnong,171103,1711,17,400621,1464218,13.2432,104.083,"","",""
11469,17110312,Kouk Chan,171103,1711,17,401500,1464800,13.2485,104.091,"","",""
11470,17110313,Beng,171103,1711,17,402046,1463888,13.2403,104.096,"","",""
11471,17110401,Preaek Sramaoch,171104,1711,17,405298,1451052,13.1244,104.126,"","",""
11472,17110402,Spean Veaeng,171104,1711,17,405557,1450041,13.1152,104.129,"","",""
11473,17110403,Ta Uor Sa,171104,1711,17,405379,1449827,13.1133,104.127,"","",""
11474,17110404,Phsar Khleang,171104,1711,17,405676,1448579,13.102,104.13,"","",""
11475,17110405,Chamkar Yuon,171104,1711,17,405536,1448502,13.1013,104.129,"","",""
11476,17110406,Ta Chranieng,171104,1711,17,405246,1448124,13.0979,104.126,"","",""
11477,17110407,Ou Ta Puk,171104,1711,17,405694,1447923,13.0961,104.13,"","",""
11478,17110408,Chey Chet,171104,1711,17,405607,1448298,13.0995,104.129,"","",""
11479,17110409,Mukh Voat,171104,1711,17,405800,1449000,13.1058,104.131,"","",""
11480,17110410,Roteang,171104,1711,17,405607,1449777,13.1128,104.129,"","",""
11481,17110501,Kampong Ko Pir,171105,1711,17,410979,1462183,13.2252,104.178,"","",""
11482,17110502,Kampong Ko Muoy,171105,1711,17,410700,1461900,13.2226,104.176,"","",""
11483,17110503,Sala Kakaoh,171105,1711,17,410063,1462046,13.2239,104.17,"","",""
11484,17110504,Kouk Deu,171105,1711,17,410928,1459869,13.2042,104.178,"","",""
11485,17110505,Chrey Khang Cheung,171105,1711,17,408664,1462273,13.2259,104.157,"","",""
11486,17110506,Chrey Khang Tboung,171105,1711,17,408521,1461714,13.2209,104.156,"","",""
11487,17110507,Doun Lei,171105,1711,17,408370,1459992,13.2053,104.154,"","",""
11488,17110508,Trapeang Prey,171105,1711,17,408061,1459609,13.2018,104.152,"","",""
11489,17110509,Thmei,171105,1711,17,407299,1459679,13.2024,104.144,"","",""
11490,17110510,Thnal Dach Kaeut,171105,1711,17,407144,1456784,13.1762,104.143,"","",""
11491,17110511,Thnal Chaek,171105,1711,17,407216,1462753,13.2302,104.144,"","",""
11492,17110512,Chikeak,171105,1711,17,408318,1463433,13.2364,104.154,"","",""
11493,17110601,Thlat,171106,1711,17,402900,1470100,13.2965,104.104,"","",""
11494,17110602,Thmei,171106,1711,17,402521,1468338,13.2806,104.1,"","",""
11495,17110603,Kboun,171106,1711,17,400000,1468000,13.2774,104.077,"","",""
11496,17110604,Kouk Sangkae,171106,1711,17,398300,1465000,13.2502,104.061,"","",""
11497,17110605,Chrey,171106,1711,17,398874,1466574,13.2645,104.066,"","",""
11498,17110606,Yeang Tes,171106,1711,17,396700,1467400,13.2719,104.046,"","",""
11499,17110607,Khchas,171106,1711,17,401701,1466666,13.2654,104.093,"","",""
11500,17110701,Chhuk,171107,1711,17,398680,1478770,13.3748,104.064,"","",""
11501,17110702,Bos,171107,1711,17,399373,1480359,13.3891,104.071,"","",""
11502,17110703,Bos Thum,171107,1711,17,400873,1484633,13.4278,104.084,"","",""
11503,17110704,Damrei Chhlang,171107,1711,17,399465,1480853,13.3936,104.071,"","",""
11504,17110705,Sambat,171107,1711,17,400300,1482400,13.4076,104.079,"","",""
11505,17110706,Samraong,171107,1711,17,400352,1483209,13.4149,104.08,"","",""
11506,17110707,Rumdeng,171107,1711,17,400681,1480073,13.3866,104.083,"","",""
11507,17110708,Chob,171107,1711,17,401101,1479313,13.3797,104.087,"","",""
11508,17110801,Prey Lean,171108,1711,17,408305,1474143,13.3332,104.153,"","",""
11509,17110802,Trapeang Trav,171108,1711,17,410419,1475807,13.3483,104.173,"","",""
11510,17110803,Koul,171108,1711,17,410115,1474162,13.3335,104.17,"","",""
11511,17110804,Thnal Trang,171108,1711,17,409516,1472924,13.3222,104.165,"","",""
11512,17110805,Trapeang Trom,171108,1711,17,407365,1475445,13.345,104.145,"","",""
11513,17110806,Trach Pok,171108,1711,17,407753,1477487,13.3634,104.148,"","",""
11582,17120612,Kandal,171206,1712,17,364098,1547541,13.9394,103.694,"","",""
11515,17110808,Popel Lech,171108,1711,17,408041,1478547,13.373,104.151,"","",""
11516,17110809,Kriel Pong,171108,1711,17,408312,1479823,13.3846,104.153,"","",""
11517,17110810,Damrei Koun,171108,1711,17,408857,1481570,13.4004,104.158,"","",""
11518,17110811,Trapeang Phong,171108,1711,17,409297,1483090,13.4142,104.162,"","",""
11519,17110812,Trapeang Prei,171108,1711,17,409302,1484992,13.4314,104.162,"","",""
11520,17110813,Koul Thmei,171108,1711,17,409946,1485916,13.4397,104.168,"","",""
11521,17110901,Samraong Cheung,171109,1711,17,406821,1471176,13.3064,104.14,"","",""
11522,17110902,Thnal Chaek,171109,1711,17,407071,1472669,13.3199,104.142,"","",""
11523,17110903,Bet Meas,171109,1711,17,406914,1472150,13.3152,104.141,"","",""
11524,17110904,Stueng,171109,1711,17,407341,1472048,13.3143,104.144,"","",""
11525,17110905,Angkunh,171109,1711,17,406311,1468241,13.2798,104.135,"","",""
11526,17110906,Bat Dangkao,171109,1711,17,406463,1469133,13.2879,104.136,"","",""
11527,17110907,Svay Chrum,171109,1711,17,406516,1469453,13.2908,104.137,"","",""
11528,17110908,Krang Khcheay,171109,1711,17,406702,1470260,13.2981,104.139,"","",""
11529,17110909,Samraong Tboung,171109,1711,17,406635,1470813,13.3031,104.138,"","",""
11530,17111001,Boeng Ngat,171110,1711,17,411296,1464602,13.2471,104.181,"","",""
11531,17111002,Dak Phka,171110,1711,17,410900,1468500,13.2823,104.177,"","",""
11532,17111003,Trav Bak,171110,1711,17,414518,1469749,13.2937,104.211,"","",""
11533,17111004,Phka Rumchek,171110,1711,17,410900,1467100,13.2696,104.177,"","",""
11534,17111005,Champei,171110,1711,17,413909,1469256,13.2892,104.205,"","",""
11535,17111006,Paoy Smach,171110,1711,17,413004,1471784,13.312,104.197,"","",""
11536,17111007,Praval,171110,1711,17,412062,1474983,13.3409,104.188,"","",""
11537,17111008,Boeng Vien,171110,1711,17,408568,1466882,13.2676,104.156,"","",""
11538,17111009,Ta Yaek,171110,1711,17,410800,1469700,13.2931,104.176,"","",""
11539,17120101,Trom Khang Cheung,171201,1712,17,341104,1533155,13.8638,103.53,"","",""
11540,17120102,Ruessei Sanh,171201,1712,17,339360,1531967,13.853,103.514,"","",""
11541,17120103,Trom Khang Tboung,171201,1712,17,339843,1532057,13.8538,103.518,"","",""
11542,17120104,Yeay Mei Thmei,171201,1712,17,340355,1528132,13.8184,103.523,"","",""
11543,17120105,Sdau Pok,171201,1712,17,338618,1528246,13.8193,103.507,"","",""
11544,17120106,Ampov Dieb,171201,1712,17,341996,1530860,13.8431,103.538,"","",""
11545,17120107,Chrouy Neang Nguon,171201,1712,17,339700,1529700,13.8325,103.517,"","",""
11546,17120201,Slaeng Ta Vet,171202,1712,17,337741,1532093,13.854,103.499,"","",""
11547,17120202,Pongro Bat Chan,171202,1712,17,334663,1534774,13.8781,103.47,"","",""
11548,17120203,Slaeng Kong,171202,1712,17,336913,1532722,13.8597,103.491,"","",""
11549,17120204,Lbaeuk,171202,1712,17,336100,1533900,13.8703,103.483,"","",""
11550,17120205,Samraong,171202,1712,17,336000,1530000,13.835,103.483,"","",""
11551,17120206,Klang Hay,171202,1712,17,337300,1530500,13.8396,103.495,"","",""
11552,17120207,Kouk Thkov,171202,1712,17,338300,1532700,13.8596,103.504,"","",""
11553,17120208,Slaeng Chas,171202,1712,17,335456,1534469,13.8754,103.477,"","",""
11554,17120301,Neang Sraong,171203,1712,17,335089,1520998,13.7536,103.475,"","",""
11555,17120302,Rumdeng,171203,1712,17,334800,1518400,13.7301,103.472,"","",""
11556,17120303,Thlok,171203,1712,17,334297,1521157,13.755,103.467,"","",""
11557,17120304,Smach,171203,1712,17,333700,1522800,13.7698,103.462,"","",""
11558,17120305,Prech,171203,1712,17,332452,1519485,13.7398,103.45,"","",""
11559,17120306,Beng,171203,1712,17,334243,1524858,13.7884,103.467,"","",""
11560,17120307,Pongro,171203,1712,17,335200,1525900,13.7979,103.475,"","",""
11561,17120401,Moung Khang  Tboung,171204,1712,17,343153,1519947,13.7446,103.549,"","",""
11562,17120402,Moung Khang Cheung,171204,1712,17,342745,1521516,13.7587,103.545,"","",""
11563,17120403,Khvaek,171204,1712,17,341486,1524717,13.7876,103.534,"","",""
11564,17120404,Kambaor,171204,1712,17,342370,1522609,13.7686,103.542,"","",""
11565,17120405,Lvea,171204,1712,17,346983,1519017,13.7364,103.585,"","",""
11566,17120501,Prei Muoy,171205,1712,17,334751,1529041,13.8263,103.471,"","",""
11567,17120502,Prei Pir,171205,1712,17,334500,1528200,13.8187,103.469,"","",""
11568,17120503,Tram Sasar,171205,1712,17,336994,1527904,13.8161,103.492,"","",""
3733,4080501,Trapeang Krabau,40805,408,4,443265,1330664,12.0367,104.479,"","",""
11570,17120505,Krouch Char,171205,1712,17,333700,1533400,13.8656,103.461,"","",""
11571,17120601,Slaeng Spean,171206,1712,17,343600,1533100,13.8635,103.553,"","",""
11572,17120602,Chranieng,171206,1712,17,344200,1535700,13.887,103.558,"","",""
11573,17120603,Phnum Dei,171206,1712,17,345300,1534000,13.8717,103.568,"","",""
11574,17120604,Damnak Damrei,171206,1712,17,347835,1538950,13.9166,103.592,"","",""
11575,17120605,Chamkar Chek,171206,1712,17,347360,1537050,13.8994,103.587,"","",""
11576,17120606,Preah Khsaet,171206,1712,17,344872,1536291,13.8924,103.564,"","",""
11577,17120607,Thlok,171206,1712,17,355800,1537400,13.903,103.665,"","",""
11578,17120608,Tram Kang,171206,1712,17,354346,1538752,13.9151,103.652,"","",""
11579,17120609,Char,171206,1712,17,353983,1536104,13.8912,103.649,"","",""
11580,17120610,Sala,171206,1712,17,363273,1543671,13.9461,103.687,"","",""
11581,17120611,Romeat,171206,1712,17,356092,1538359,13.9117,103.668,"","",""
11630,17140203,Kouk Kandal,171402,1714,17,381448,1530401,13.8409,103.903,"","",""
11583,17120613,Dangkoar,171206,1712,17,358131,1543364,13.9559,103.687,"","",""
11584,17120614,Leib,171206,1712,17,363848,1546613,13.9554,103.681,"","",""
11585,17130101,Boeng Mealea,171301,1713,17,417376,1488860,13.4666,104.237,"","",""
11586,17130102,Trapeang Ruessei,171301,1713,17,414019,1487914,13.4579,104.206,"","",""
11587,17130103,Tuek Lich,171301,1713,17,415729,1488965,13.4675,104.221,"","",""
11588,17130104,Sak Kdar,171301,1713,17,412265,1485205,13.4334,104.19,"","",""
11589,17130105,Chan Hier,171301,1713,17,415240,1485156,13.433,104.217,"","",""
11590,17130106,Srae Robang,171301,1713,17,422605,1485428,13.4357,104.285,"","",""
11591,17130107,Ou Peam,171301,1713,17,423448,1489222,13.47,104.293,"","",""
11592,17130108,Trapeang Pring,171301,1713,17,429474,1487115,13.4511,104.348,"","",""
11593,17130109,Chamkar Koavsou,171301,1713,17,431728,1483398,13.4175,104.369,"","",""
11594,17130201,Kantuot,171302,1713,17,407578,1513285,13.6871,104.145,"","",""
11595,17130202,Khnar Krau,171302,1713,17,407497,1519258,13.7411,104.144,"","",""
11596,17130203,O Akok,171302,1713,17,409851,1516437,13.7157,104.166,"","",""
11597,17130204,Phtek Chum,171302,1713,17,417163,1515235,13.705,104.234,"","",""
11598,17130301,Ta Penh,171303,1713,17,415432,1497964,13.5488,104.218,"","",""
11599,17130302,Khla Khmum,171303,1713,17,409590,1500012,13.5672,104.164,"","",""
11600,17130303,Thma Chruonh,171303,1713,17,412263,1496108,13.5319,104.189,"","",""
11601,17130304,Sangkae Lak,171303,1713,17,413310,1499337,13.5612,104.199,"","",""
11602,17130305,Anlong Thum,171303,1713,17,410384,1496447,13.535,104.172,"","",""
11603,17130306,Popel,171303,1713,17,406401,1496119,13.5319,104.135,"","",""
11604,17130307,Thmei,171303,1713,17,405142,1499297,13.5606,104.123,"","",""
11605,17130308,Preah Angk Thom,171303,1713,17,407835,1501603,13.5815,104.148,"","",""
11606,17130401,Chob Leu,171304,1713,17,418300,1497900,13.5483,104.245,"","",""
11607,17130402,Chob Kraom,171304,1713,17,419200,1497200,13.542,104.253,"","",""
11608,17130403,Trapeang Khnar,171304,1713,17,419200,1497700,13.5465,104.253,"","",""
11609,17130404,Bet Phka,171304,1713,17,418065,1498455,13.5533,104.243,"","",""
11610,17130405,Chheh Chan,171304,1713,17,423082,1500550,13.5724,104.289,"","",""
11611,17130406,Trapeang Svay,171304,1713,17,423636,1500459,13.5716,104.294,"","",""
11612,17130407,Angkanh,171304,1713,17,424208,1500668,13.5735,104.299,"","",""
11613,17130408,Rumchek,171304,1713,17,438381,1496882,13.5396,104.431,"","",""
11614,17130409,Sok Sant,171304,1713,17,418813,1497078,13.5409,104.25,"","",""
11615,17130410,Ou Meanchey,171304,1713,17,418288,1495725,13.5287,104.245,"","",""
11616,17130411,Rolum Touk,171304,1713,17,424421,1498725,13.5559,104.301,"","",""
11617,17130501,Ta Siem,171305,1713,17,418967,1506725,13.6281,104.251,"","",""
11618,17130502,Dambouk Khpos,171305,1713,17,416260,1509455,13.6527,104.226,"","",""
11619,17130503,Rohal,171305,1713,17,420046,1503940,13.603,104.261,"","",""
